INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Inactive;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Inactive;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Inactive;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Inactive;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047364;;;;;;;;;;SSR 103800;1075752-90-7;;;266;941;28;Active;0.526315789;Activo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID1047526;;;;;;;;;;C10-21 alkanesulfonic acids phenyl esters;91082-17-6;;;44;919;5;Inactive;0.0;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Active;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2024242;;;;;;;;;;Paclobutrazol;76738-62-0;C15H20ClN3O;293.12949;128;1016;13;Inactive;0.052631579;Inactivo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Inactive;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Inactive;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Inactive;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Inactive;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2026076;;;;;;;;;;Tannic acid;1401-55-4;;;282;909;31;Active;0.789473684;Activo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2029329;;;;;;;;;;Tripropylene glycol monomethyl ether;25498-49-1;;;14;862;2;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID2041200;;;;;;;;;;N,N′-Disalicylidene-1,2-diaminopropane;94-91-7;C17H18N2O2;282.136828;46;699;7;Inactive;0.0;Inactivo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Inactive;0.578947368;Activo
;;DTXSID3020257;;;;;;;;;;1,​2-​Benzenediol;120-80-9;C6H6O2;110.036779;142;882;16;Active;0.578947368;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Active;0.631578947;Activo
;;DTXSID3024861;;;;;;;;;;Cresyl diphenyl phosphate;26444-49-5;;;132;624;21;Inactive;0.631578947;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Inactive;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3025465;;;;;;;;;;Isodecyl diphenyl phosphate;29761-21-5;;;154;691;22;Active;0.947368421;Activo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3026302;;;;;;;;;;Sodium xylenesulfonate;1300-72-7;;;8;860;1;Inactive;0.0;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Active;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
;;DTXSID3027902;;;;;;;;;;Methylcyclopentadiene dimer;26472-00-4;;;49;620;8;Inactive;0.052631579;Inactivo
