DTXSID;Clasificacion_ATS;Masa_Molecular;Numero_Atomos_Pesados;H_Bond_Acceptors;H_Bond_Donors;Enlaces_Dobles;Enlaces_Triples;Carboxilo;Hidroxilo;LogP;SMILES
DTXSID1032519;Inactivo;209.992154812;13.0;5.0;0.0;1.0;0.0;0.0;0.0;2.1944999999999997;CSC(=O)C1=CC=CC2=C1SN=N2
DTXSID1032569;Inactivo;238.142975816;17.0;5.0;0.0;1.0;0.0;0.0;0.0;1.2198399999999998;CN(C)C(=O)OC1=C(C)C(C)=NC(=N1)N(C)C
DTXSID1032640;Inactivo;321.136493468;24.0;4.0;0.0;0.0;0.0;0.0;0.0;4.720200000000004;CC(COC1=CC=C(OC2=CC=CC=C2)C=C1)OC1=NC=CC=C1
DTXSID1032642;Inactivo;431.056939884;28.0;10.0;2.0;5.0;0.0;0.0;0.0;0.19279999999999942;CCS(=O)(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1
DTXSID1032646;Activo;526.984779172;31.0;2.0;1.0;2.0;0.0;0.0;0.0;4.892600000000002;CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1032690;Activo;527.070712224;36.0;8.0;0.0;4.0;0.0;0.0;0.0;4.093300000000004;COC(=O)N(C(=O)N1CO[C@]2(CC3=C(C=CC(Cl)=C3)C2=N1)C(=O)OC)C1=CC=C(OC(F)(F)F)C=C1
DTXSID1033664;Inactivo;302.2245802;22.0;2.0;1.0;2.0;0.0;0.0;0.0;4.269300000000004;C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID1034181;Activo;509.1427570560001;35.0;6.0;2.0;1.0;0.0;0.0;0.0;6.497000000000006;Cl.OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=CC=C(O)C=C2S1
DTXSID1034187;Activo;371.224914548;28.0;2.0;0.0;1.0;0.0;0.0;0.0;5.9961000000000055;CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
DTXSID1034210;Activo;350.120189684;24.0;6.0;1.0;2.0;0.0;0.0;0.0;3.730400000000002;CCCN(CCC)C1=C(C(N)=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
DTXSID1034212;Activo;297.26677936;21.0;3.0;0.0;0.0;0.0;0.0;0.0;4.066300000000004;CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1
DTXSID1034260;Activo;460.1481803479999;33.0;10.0;7.0;5.0;0.0;0.0;0.0;-1.243599999999999;CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O)C(=O)C1=C(C=CC=C1O)[C@@]3(C)O
DTXSID1034501;Inactivo;449.100555808;31.0;4.0;0.0;2.0;1.0;0.0;0.0;6.543980000000005;CC1(C)[C@@H](\C=C(/Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1
DTXSID1034503;Inactivo;357.13763634000003;26.0;5.0;0.0;1.0;1.0;0.0;0.0;4.600280000000004;CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=C(F)C=C(C=C2)C#N)C=C1
DTXSID1034634;Inactivo;247.05123962;17.0;2.0;2.0;1.0;0.0;0.0;0.0;3.3790000000000004;ClC1=NC=CC(NC(=O)NC2=CC=CC=C2)=C1
DTXSID1034769;Inactivo;293.199093724;21.0;3.0;2.0;1.0;0.0;0.0;0.0;3.7676000000000025;CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1
DTXSID1034973;Inactivo;329.199093724;24.0;4.0;1.0;3.0;0.0;0.0;0.0;4.672960000000004;CCON=C(CC)C1=C(O)CC(CC1=O)C1=C(C)C=C(C)C=C1C
DTXSID1035783;Activo;310.250794948;22.0;3.0;0.0;3.0;0.0;0.0;0.0;5.062000000000006;COC(C)(C)CCC[C@H](C)C\C=C\C(\C)=C\C(=O)OC(C)C
DTXSID1036541;Inactivo;316.240230264;23.0;2.0;1.0;2.0;0.0;0.0;0.0;4.515300000000004;[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DTXSID1036545;Activo;276.097041662;20.0;1.0;1.0;0.0;0.0;0.0;0.0;1.6458000000000002;O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID1037303;Inactivo;363.976896132;22.0;1.0;1.0;1.0;0.0;0.0;0.0;3.8098;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1037567;Inactivo;329.12969383599994;22.0;4.0;1.0;3.0;0.0;0.0;0.0;1.8131199999999998;CCC1=CC=CC(C)=C1N(C(C)COC)C(=O)CS(O)(=O)=O
DTXSID10379254;Activo;226.02286232;14.0;1.0;0.0;0.0;0.0;0.0;0.0;2.608200000000001;FC(F)(F)C(F)(F)C(F)(F)CC1CO1
DTXSID10379835;Inactivo;349.013615988;21.0;1.0;1.0;0.0;0.0;0.0;0.0;3.6839000000000004;NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID10379991;Activo;478.02254458400006;29.0;1.0;1.0;0.0;0.0;0.0;0.0;5.768300000000003;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID10382147;Inactivo;294.03023344400003;18.0;2.0;2.0;0.0;0.0;0.0;0.0;2.1978999999999997;OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1038298;Activo;218.07316494;17.0;1.0;1.0;0.0;0.0;0.0;0.0;4.289600000000002;OC1=C2C=CC3=CC=CC4=CC=C(C=C1)C2=C34
DTXSID1038321;Inactivo;214.06299418;16.0;2.0;1.0;1.0;0.0;0.0;0.0;3.177100000000001;OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1
DTXSID1038666;Activo;332.949127502;18.0;5.0;0.0;1.0;0.0;0.0;0.0;4.601700000000003;CCOP(=O)(OCC)OC1=NC(Cl)=C(Cl)C=C1Cl
DTXSID1038743;Inactivo;133.063997224;10.0;2.0;1.0;0.0;0.0;0.0;0.0;1.2663199999999997;CC1=CC2=C(NN=N2)C=C1
DTXSID1038822;Activo;312.13615912;23.0;4.0;0.0;2.0;0.0;0.0;0.0;3.726600000000003;CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C1=CC=CC=C1
DTXSID1039719;Inactivo;163.93822670000003;9.0;6.0;0.0;2.0;0.0;0.0;0.0;-0.8590000000000002;[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
DTXSID1040112;Inactivo;158.130679816;11.0;2.0;0.0;1.0;0.0;0.0;0.0;2.5199000000000007;CCCCCCC(=O)OCC
DTXSID1040114;Inactivo;127.099714036;9.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0871;CC(C)(C)NC(=O)C=C
DTXSID1040245;Inactivo;396.014550608;23.0;8.0;5.0;0.0;0.0;0.0;0.0;-1.6561000000000003;OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
DTXSID1040742;Activo;394.179166804;28.0;6.0;4.0;4.0;0.0;0.0;0.0;0.6204999999999992;[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
DTXSID1041261;Inactivo;150.044757272;9.0;2.0;1.0;1.0;0.0;0.0;0.0;0.7887000000000001;OC(CCl)COCC=C
DTXSID1041265;Activo;242.260965708;17.0;1.0;1.0;0.0;0.0;0.0;0.0;5.315900000000005;CCCCCCCCC(CO)CCCCCC
DTXSID1041502;Activo;220.182715388;16.0;1.0;1.0;0.0;0.0;0.0;0.0;4.295620000000003;CC1=C(C=C(C(O)=C1)C(C)(C)C)C(C)(C)C
DTXSID1041508;Inactivo;141.034526936;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.23062;CC1=C(N)C=CC(Cl)=C1
DTXSID1041847;Inactivo;314.245709568;22.0;4.0;0.0;2.0;0.0;0.0;0.0;4.7938000000000045;CCCCOC(=O)CCCCCCCCC(=O)OCCCC
DTXSID1042443;Inactivo;320.033958782;17.0;6.0;0.0;3.0;0.0;0.0;0.0;3.1879000000000017;CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C
DTXSID1042445;Inactivo;225.158960228;16.0;6.0;2.0;0.0;0.0;0.0;0.0;1.5223999999999998;CCNC1=NC(OC)=NC(NC(C)(C)C)=N1
DTXSID1044352;Inactivo;150.06807956;11.0;2.0;0.0;1.0;0.0;0.0;0.0;1.4021;COC(=O)CC1=CC=CC=C1
DTXSID1044354;Inactivo;161.141578848;11.0;3.0;2.0;0.0;0.0;0.0;0.0;0.07310000000000005;CCCCN(CCO)CCO
DTXSID1044489;Activo;163.04000624;10.0;2.0;0.0;2.0;0.0;0.0;0.0;0.2709999999999999;CN(C)C(=O)C(Cl)C(C)=O
DTXSID1044518;Activo;204.187800768;15.0;0.0;0.0;1.0;0.0;0.0;0.0;4.5591000000000035;CC1(C)[C@H]2CC[C@]3(C2)C1=CCCC3(C)C
DTXSID1044564;Inactivo;201.220497864;14.0;3.0;0.0;0.0;0.0;0.0;0.0;0.8216000000000003;CN(C)CCCN(C)CCCN(C)C
DTXSID1044643;Inactivo;151.076391748;9.0;1.0;0.0;0.0;0.0;0.0;0.0;-2.904599999999996;[Cl-].C[N+](C)(C)CC1CO1
DTXSID1044697;Inactivo;154.135765196;11.0;1.0;1.0;0.0;1.0;0.0;0.0;2.1969000000000003;CCCCC(CC)C(O)C#C
DTXSID1044934;Inactivo;146.06914218;10.0;3.0;2.0;1.0;0.0;0.0;0.0;-1.3795999999999997;CN1C(O)C(O)N(C)C1=O
DTXSID1044938;Inactivo;232.040314634;15.0;6.0;0.0;4.0;0.0;0.0;0.0;0.3397999999999999;CC(=O)O[Si](OC(C)=O)(OC(C)=O)C=C
DTXSID1046970;Activo;323.152143532;24.0;3.0;1.0;2.0;0.0;0.0;0.0;4.439600000000005;CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O
DTXSID1047281;Inactivo;404.1484551200001;30.0;7.0;2.0;1.0;0.0;0.0;0.0;3.5675000000000017;CC(C)(O)C1=CC=C(CNC(=O)C2=CC=CN=C2OC2=CC3=NON=C3C=C2)C=C1
DTXSID1047283;Inactivo;419.257277296;31.0;4.0;2.0;1.0;0.0;0.0;0.0;4.136600000000003;CC[C@H]1CC[C@H](NCC2=CC3=C(C=C2OC)[C@H]2C[C@H]2C(=O)N3C)[C@@H](N1)C1=CC=CC=C1
DTXSID1047285;Inactivo;288.1473925;21.0;4.0;1.0;1.0;0.0;0.0;0.0;1.2817999999999994;O=C(N[C@H]1CN2CCC1CC2)C1=CC2=C(OCCO2)C=C1
DTXSID1047287;Inactivo;434.029708224;29.0;7.0;2.0;2.0;0.0;0.0;0.0;1.5507;COCC1=NN=C(N1C1=C(Cl)C(Cl)=CC2=C1NC(=O)C(=O)N2)C1=C[N+]([O-])=CC=C1
DTXSID1047289;Inactivo;565.2471236;40.0;9.0;1.0;3.0;0.0;0.0;0.0;2.907300000000001;CCCOC1=C(C=C(C=C1)S(=O)(=O)N1CCN(CC)CC1)C1=NC2=C(CC)N(CC3=CC=CC=N3)N=C2C(=O)N1
DTXSID1047310;Activo;546.21547206;41.0;6.0;2.0;2.0;0.0;0.0;0.0;6.610320000000006;CC1=C(CCOC2=CC=C(C[C@H](NC3=C(C=CC=C3)C(=O)C3=CC=CC=C3)C(O)=O)C=C2)N=C(O1)C1=CC=CC=C1
DTXSID1047312;Inactivo;325.064981228;22.0;3.0;1.0;1.0;1.0;0.0;0.0;2.4310800000000006;NC(=O)CN(CC(F)(F)F)C1=CC(=C(C=C1)C#N)C(F)(F)F
DTXSID1047316;Activo;613.2918638079999;43.0;6.0;3.0;3.0;0.0;0.0;0.0;5.001800000000004;Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)[C@H](O)C1CCCCC1
DTXSID1047318;Inactivo;300.111006992;22.0;4.0;2.0;1.0;0.0;0.0;0.0;2.469000000000001;NC(=O)N(O)[C@@H]1COC2=C1C=CC(OCC1=CC=CC=C1)=C2
DTXSID1047360;Activo;439.131713704;29.0;5.0;2.0;1.0;0.0;0.0;0.0;3.8842000000000025;Cl.CCOC(=O)COC1=CC2=C(CCC(C2)NCC(O)C2=CC(Cl)=CC=C2)C=C1
DTXSID1047362;Activo;283.120843404;21.0;4.0;1.0;1.0;0.0;0.0;0.0;2.5374000000000008;CCOC(=O)[C@@]1(OC2=CC=CC=C2[C@@H]1N)C1=CC=CC=C1
DTXSID1047366;Activo;401.1339686040001;30.0;2.0;2.0;1.0;0.0;0.0;0.0;5.701400000000003;FC1=CC=C2N(CC3=CC(F)=CC=C3)C(=CC2=C1)C(=O)NC1=CC=C2NC=CC2=C1
DTXSID1047368;Activo;556.199170364;39.0;10.0;0.0;4.0;0.0;0.0;0.0;2.872200000000002;COC1=CC2=C(C(=O)N(COC3=CC(=O)N4C=CC=C(OCCN5CCCCC5)C4=N3)S2(=O)=O)C(=C1)C(C)C
DTXSID1047528;Inactivo;348.230059504;25.0;4.0;0.0;2.0;0.0;0.0;0.0;5.049800000000006;CCCCC(CC)COC(=O)CCCCC(=O)OCC1=CC=CC=C1
DTXSID1047576;Inactivo;176.094963004;13.0;2.0;0.0;1.0;0.0;0.0;0.0;1.3749;CN1[C@@H](CCC1=O)C1=CN=CC=C1
DTXSID1047578;Inactivo;373.921402108;16.0;0.0;0.0;0.0;0.0;0.0;0.0;4.2797;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
DTXSID1047607;Inactivo;190.099379688;14.0;2.0;0.0;2.0;0.0;0.0;0.0;2.6530000000000014;CCC(=O)OCC=CC1=CC=CC=C1
DTXSID1048170;Activo;421.134779216;30.0;5.0;1.0;1.0;0.0;0.0;0.0;6.059900000000006;CC(C)(C)C1=CSC(=N1)C1=CC2=C(O1)C=CC(OCC1=CC=CC=C1CC(O)=O)=C2
DTXSID1048172;Inactivo;552.1678702359999;39.0;9.0;2.0;5.0;0.0;0.0;0.0;3.7246000000000024;OC(=O)\C=C\C(O)=O.O=C1N(CCC2=NOC(=N2)C2=CC=C(CN3CCCCCC3)S2)C(=O)C2=C1C=CC=C2
DTXSID1048174;Activo;377.058548764;25.0;3.0;2.0;1.0;0.0;0.0;0.0;5.527720000000005;CC1=C(C2=C(O1)C(NC(=O)C1=C(Cl)C=CC=C1Cl)=CC=C2)C(C)(C)O
DTXSID1048176;Inactivo;1348.58318288;98.0;12.0;4.0;11.0;0.0;0.0;0.0;12.484639999999985;OC(=O)\C=C\C(O)=O.CC1=C(C=CO1)C(=O)NC1=CC=C(C=C1)C(=O)N1CCC(F)(F)\C(=C/C(=O)N2CCC(CC2)N2CCCCC2)C2=C1C=CC=C2.CC1=C(C=CO1)C(=O)NC1=CC=C(C=C1)C(=O)N1CCC(F)(F)\C(=C/C(=O)N2CCC(CC2)N2CCCCC2)C2=C1C=CC=C2
DTXSID1048178;Activo;431.1834379840001;32.0;6.0;0.0;0.0;0.0;0.0;0.0;1.3024;[Na+].CCCCC1=NC2=CC=CN=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=N[N-]1
DTXSID1062122;Inactivo;264.01966876000006;16.0;1.0;1.0;0.0;0.0;0.0;0.0;2.8370000000000006;OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1067629;Activo;512.9691291080001;30.0;2.0;1.0;2.0;0.0;0.0;0.0;4.5025;CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID1068772;Activo;318.030233444;20.0;2.0;0.0;2.0;0.0;0.0;0.0;3.573900000000001;FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C=C
DTXSID1074915;Inactivo;510.089587858;31.0;3.0;0.0;0.0;0.0;0.0;0.0;6.163700000000004;CCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC
DTXSID20179883;Inactivo;427.984697542;25.0;1.0;2.0;1.0;0.0;0.0;0.0;4.293000000000001;OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID2020006;Inactivo;151.063328528;11.0;2.0;2.0;1.0;0.0;0.0;0.0;1.3505999999999998;CC(=O)NC1=CC=C(O)C=C1
DTXSID2020137;Inactivo;184.100048384;14.0;2.0;2.0;0.0;0.0;0.0;0.0;2.518;NC1=CC=C(C=C1)C1=CC=C(N)C=C1
DTXSID2020189;Inactivo;792.1221822280002;53.0;10.0;0.0;10.0;0.0;0.0;0.0;-0.9650999999999883;[Na+].[Na+].CCN(CC1=CC(=CC=C1)S([O-])(=O)=O)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S([O-])(=O)=O)C1=C(C=CC=C1)S([O-])(=O)=O
DTXSID2020212;Activo;164.120115132;12.0;1.0;1.0;0.0;0.0;0.0;0.0;2.998120000000001;CC1=CC(=C(O)C=C1)C(C)(C)C
DTXSID2020262;Inactivo;204.96973376;12.0;2.0;2.0;1.0;0.0;0.0;0.0;2.2737999999999996;NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O
DTXSID2020266;Activo;243.86523996;12.0;2.0;0.0;4.0;0.0;0.0;0.0;2.5166;ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O
DTXSID2020268;Inactivo;385.824074688;19.0;2.0;2.0;3.0;0.0;0.0;0.0;3.2335000000000003;OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
DTXSID2020347;Activo;362.014458922;22.0;6.0;0.0;2.0;0.0;0.0;0.0;4.4311200000000035;CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2
DTXSID2020420;Inactivo;255.021769332;16.0;1.0;1.0;1.0;1.0;0.0;0.0;3.1350000000000016;CC(C)(NC(=O)C1=CC(Cl)=CC(Cl)=C1)C#C
DTXSID2020426;Activo;205.964982728;12.0;3.0;1.0;1.0;0.0;0.0;0.0;2.4838000000000005;NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O
DTXSID2020428;Inactivo;127.943184664;6.0;1.0;1.0;1.0;0.0;0.0;0.0;0.8747;OC(=O)C(Cl)Cl
DTXSID2020501;Inactivo;345.185942196;24.0;2.0;0.0;1.0;0.0;0.0;0.0;4.713800000000004;Cl.CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID2020505;Inactivo;89.084063972;6.0;2.0;1.0;0.0;0.0;0.0;0.0;-0.45970000000000016;CN(C)CCO
DTXSID2020507;Inactivo;121.089149352;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.7526;CN(C)C1=CC=CC=C1
DTXSID2020634;Inactivo;130.017855556;9.0;2.0;2.0;2.0;0.0;0.0;0.0;-0.7977000000000001;FC1=CNC(=O)NC1=O
DTXSID2020686;Inactivo;287.860066272;12.0;0.0;0.0;0.0;0.0;0.0;0.0;3.644400000000001;Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DTXSID2020688;Activo;269.81311608;11.0;0.0;0.0;2.0;0.0;0.0;0.0;4.5523;ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
DTXSID2020713;Inactivo;296.964475416;17.0;5.0;3.0;4.0;0.0;0.0;0.0;-0.35129999999999945;NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1Cl
DTXSID2020890;Inactivo;142.020083812;9.0;2.0;2.0;2.0;0.0;0.0;0.0;0.74091;CC1=CC(=O)NC(=S)N1
DTXSID2020894;Inactivo;268.15756326;20.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0496000000000016;CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C
DTXSID2020921;Inactivo;143.073499288;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.4220000000000006;NC1=CC2=C(C=CC=C2)C=C1
DTXSID2020927;Inactivo;466.111476052;25.0;4.0;0.0;2.0;0.0;0.0;0.0;5.438300000000006;[Ni++].CCCCN(CCCC)C([S-])=S.CCCCN(CCCC)C([S-])=S
DTXSID2021026;Inactivo;158.141913196;11.0;2.0;0.0;1.0;0.0;0.0;0.0;2.570000000000001;CCCCN(CCCC)N=O
DTXSID2021028;Inactivo;102.07931294;7.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0095999999999998;CCN(CC)N=O
DTXSID2021105;Activo;292.83716664;14.0;2.0;0.0;1.0;0.0;0.0;0.0;4.8618;[O-][N+](=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2021151;Inactivo;170.07316494;13.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0592000000000015;OC1=C(C=CC=C1)C1=CC=CC=C1
DTXSID2021238;Inactivo;110.036779432;8.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0977999999999999;OC1=CC(O)=CC=C1
DTXSID2021286;Inactivo;120.057514876;9.0;1.0;0.0;0.0;0.0;0.0;0.0;1.7579;C1OC1C1=CC=CC=C1
DTXSID2021288;Inactivo;342.11621152399994;23.0;11.0;8.0;0.0;0.0;0.0;0.0;-5.395599999999993;OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
DTXSID2021311;Activo;262.22966558;19.0;1.0;1.0;0.0;0.0;0.0;0.0;5.284700000000005;CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
DTXSID2021440;Inactivo;111.068413908;8.0;1.0;0.0;2.0;0.0;0.0;0.0;0.7523;C=CN1CCCC1=O
DTXSID2021498;Inactivo;212.924782228;10.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0588000000000015;BrC1=NC2=C(S1)C=CC=C2
DTXSID2021575;Inactivo;141.958834728;7.0;1.0;1.0;1.0;0.0;0.0;0.0;1.2648000000000001;CC(Cl)(Cl)C(O)=O
DTXSID2021600;Inactivo;130.099379688;9.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0414;CCCCCCC(O)=O
DTXSID2021781;Activo;278.151809184;20.0;4.0;0.0;2.0;0.0;0.0;0.0;3.600400000000003;CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
DTXSID2021864;Inactivo;122.07316494;9.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0090399999999997;CC1=CC(C)=C(O)C=C1
DTXSID2021866;Inactivo;258.183109312;18.0;4.0;0.0;2.0;0.0;0.0;0.0;3.2334000000000023;CCCCOC(=O)CCCCC(=O)OCCCC
DTXSID2021941;Inactivo;134.094294308;9.0;3.0;1.0;0.0;0.0;0.0;0.0;0.031799999999999884;CCOCCOCCO
DTXSID2021947;Activo;200.214015516;14.0;1.0;1.0;0.0;0.0;0.0;0.0;4.289700000000004;CCCCCCCCCCCCCO
DTXSID2021993;Inactivo;168.057514876;13.0;1.0;0.0;0.0;0.0;0.0;0.0;3.586000000000002;O1C2=CC=CC=C2C2=C1C=CC=C2
DTXSID2021995;Inactivo;191.131014164;14.0;1.0;0.0;1.0;0.0;0.0;0.0;2.4770200000000004;CCN(CC)C(=O)C1=CC=CC(C)=C1
DTXSID2022090;Inactivo;131.094628656;9.0;3.0;1.0;0.0;0.0;0.0;0.0;-0.6891000000000005;OCCN1CCOCC1
DTXSID2022121;Inactivo;278.08605173;20.0;1.0;0.0;1.0;0.0;0.0;0.0;3.3260000000000014;O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID2022179;Inactivo;248.8473374;11.0;1.0;0.0;0.0;0.0;0.0;0.0;4.3486;ClC1=NC(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID2022254;Inactivo;288.044129542;15.0;5.0;0.0;1.0;0.0;0.0;0.0;4.506300000000004;CCOP(=S)(OCC)SCSC(C)(C)C
DTXSID2022331;Inactivo;150.104465068;11.0;1.0;1.0;0.0;0.0;0.0;0.0;2.9057000000000013;CCC(C)C1=C(O)C=CC=C1
DTXSID2022381;Activo;270.161979944;20.0;2.0;2.0;0.0;0.0;0.0;0.0;4.785200000000005;CC[C@@H]([C@@H](CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
DTXSID2022462;Activo;170.07316494;13.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0592000000000015;OC1=CC=CC(=C1)C1=CC=CC=C1
DTXSID2022880;Activo;337.204179104;25.0;3.0;1.0;1.0;1.0;0.0;0.0;4.2210000000000045;C[C@]12CC[C@H]3[C@@H](CCC4=CC5=C(C[C@]34C)C=NO5)[C@@H]1CC[C@@]2(O)C#C
DTXSID2023519;Inactivo;447.14090592;28.0;3.0;0.0;1.0;0.0;0.0;0.0;1.7348000000000017;[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C
DTXSID2023567;Inactivo;314.06127992800003;22.0;4.0;0.0;4.0;0.0;0.0;0.0;2.5577000000000005;CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
DTXSID2023569;Activo;473.12567107600006;33.0;8.0;3.0;5.0;0.0;0.0;0.0;2.202699999999999;OC(=O)\C=C/C(O)=O.CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
DTXSID2024086;Inactivo;383.9876164439999;19.0;8.0;0.0;2.0;0.0;0.0;0.0;5.005300000000004;CCOP(=S)(OCC)SCSP(=S)(OCC)OCC
DTXSID2024163;Inactivo;248.01193292;15.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0185000000000013;CON(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1
DTXSID2024585;Activo;179.073499288;14.0;1.0;0.0;0.0;0.0;0.0;0.0;3.3880000000000017;C1=CC=C2C(C=CC3=C2C=CC=N3)=C1
DTXSID2024666;Inactivo;90.06807956;6.0;2.0;2.0;0.0;0.0;0.0;0.0;-0.24880000000000008;OCCCCO
DTXSID2024793;Inactivo;205.990134856;12.0;2.0;0.0;0.0;0.0;0.0;0.0;3.010600000000002;COC1=CC(Cl)=C(OC)C=C1Cl
DTXSID2024799;Inactivo;224.980440676;14.0;2.0;0.0;1.0;0.0;0.0;0.0;3.2669999999999995;[O-][N+](=O)C1=C(Cl)C=CC(=C1)C(F)(F)F
DTXSID2024955;Inactivo;146.130679816;10.0;2.0;0.0;0.0;0.0;0.0;0.0;2.531600000000001;CC(C)(C)OOC(C)(C)C
DTXSID2025050;Inactivo;103.110947416;7.0;3.0;3.0;0.0;0.0;0.0;0.0;-1.506599999999999;NCCNCCN
DTXSID2025133;Inactivo;151.063328528;11.0;2.0;0.0;1.0;0.0;0.0;0.0;2.21164;CC1=CC=C(C=C1C)[N+]([O-])=O
